Thu Jul 11 10:53:18 2013,,,,,
14225967,975,39467384,,,
14225968,450,39467834,,,
14225969,675,39468509,,,
14225970,675,39469184,,,
14225971,525,39469709,,,
14225972,900,39470609,,,
14225973,600,39471209,,,
14225974,675,39471884,,,
14225975,675,39472559,,,
14225976,450,39473009,,,
14225977,975,39473984,,,
14225978,450,39474434,,,
14225979,825,39475259,,,
14225980,675,39475934,,,
14225981,450,39476384,,,
14225982,825,39477209,,,
14225983,600,39477809,,,
14225984,825,39478634,,,
14225985,600,39479234,,,
14225986,525,39479759,,,
14225987,825,39480584,,,
14225988,450,39481034,,,
14225989,975,39482009,,,
14225990,600,39482609,,,
14225991,525,39483134,,,
14225992,675,39483809,,,
14225993,600,39484409,,,
14225994,975,39485384,,,
14225995,450,39485834,,,
14225996,675,39486509,,,
14225997,675,39487184,,,
14225998,525,39487709,,,
14225999,900,39488609,,,
14226000,600,39489209,,,
14226001,675,39489884,,,
14226002,675,39490559,,,
14226003,450,39491009,,,
14226004,975,39491984,,,
14226005,450,39492434,,,
14226006,825,39493259,,,
14226007,675,39493934,,,
14226008,450,39494384,,,
14226009,825,39495209,,,
14226010,600,39495809,,,
14226011,825,39496634,,,
14226012,600,39497234,,,
14226013,525,39497759,,,
14226014,825,39498584,,,
14226015,450,39499034,,,
14226016,975,39500009,,,
14226017,600,39500609,,,
14226018,525,39501134,,,
14226019,675,39501809,,,
14226020,600,39502409,,,
14226021,975,39503384,,,
14226022,450,39503834,,,
14226023,675,39504509,,,
14226024,675,39505184,,,
14226025,525,39505709,,,
14226026,900,39506609,,,
14226027,600,39507209,,,
14226028,675,39507884,,,
14226029,675,39508559,,,
14226030,450,39509009,,,
14226031,975,39509984,,,
14226032,450,39510434,,,
14226033,825,39511259,,,
14226034,675,39511934,,,
14226035,450,39512384,,,
14226036,825,39513209,,,
14226037,600,39513809,,,
14226038,825,39514634,,,
14226039,600,39515234,,,
14226040,525,39515759,,,
14226041,825,39516584,,,
14226042,450,39517034,,,
14226043,975,39518009,,,
14226044,600,39518609,,,
14226045,525,39519134,,,
14226046,675,39519809,,,
14226047,600,39520409,,,
14226048,975,39521384,,,
14226049,450,39521834,,,
14226050,675,39522509,,,
14226051,675,39523184,,,
14226052,525,39523709,,,
14226053,900,39524609,,,
14226054,600,39525209,,,
14226055,675,39525884,,,
14226056,675,39526559,,,
14226057,450,39527009,,,
14226058,975,39527984,,,
14226059,450,39528434,,,
14226060,825,39529259,,,
14226061,675,39529934,,,
14226062,450,39530384,,,
14226063,825,39531209,,,
14226064,600,39531809,,,
14226065,825,39532634,,,
14226066,600,39533234,,,
14226067,525,39533759,,,
14226068,825,39534584,,,
14226069,450,39535034,,,
14226070,975,39536009,,,
14226071,600,39536609,,,
14226072,525,39537134,,,
14226073,675,39537809,,,
14226074,600,39538409,,,
14226075,975,39539384,,,
14226076,450,39539834,,,
14226077,675,39540509,,,
14226078,675,39541184,,,
14226079,525,39541709,,,
14226080,900,39542609,,,
14226081,600,39543209,,,
14226082,675,39543884,,,
14226083,675,39544559,,,
14226084,450,39545009,,,
14226085,975,39545984,,,
14226086,450,39546434,,,
14226087,825,39547259,,,
14226088,675,39547934,,,
14226089,450,39548384,,,
14226090,825,39549209,,,
14226091,600,39549809,,,
14226092,825,39550634,,,
14226093,600,39551234,,,
14226094,525,39551759,,,
14226095,825,39552584,,,
14226096,450,39553034,,,
14226097,975,39554009,,,
14226098,600,39554609,,,
14226099,525,39555134,,,
14226100,675,39555809,,,
14226101,600,39556409,,,
14226102,975,39557384,,,
14226103,450,39557834,,,
14226104,675,39558509,,,
14226105,675,39559184,,,
14226106,525,39559709,,,
14226107,900,39560609,,,
14226108,600,39561209,,,
14226109,675,39561884,,,
14226110,675,39562559,,,
14226111,450,39563009,,,
14226112,975,39563984,,,
14226113,450,39564434,,,
14226114,825,39565259,,,
14226115,675,39565934,,,
14226116,450,39566384,,,
14226117,825,39567209,,,
14226118,600,39567809,,,
14226119,825,39568634,,,
14226120,600,39569234,,,
14226121,525,39569759,,,
14226122,825,39570584,,,
14226123,450,39571034,,,
14226124,975,39572009,,,
14226125,600,39572609,,,
14226126,525,39573134,,,
14226127,675,39573809,,,
14226128,600,39574409,,,
14226129,975,39575384,,,
14226130,450,39575834,,,
14226131,675,39576509,,,
14226132,675,39577184,,,
14226133,525,39577709,,,
14226134,900,39578609,,,
14226135,600,39579209,,,
14226136,675,39579884,,,
14226137,675,39580559,,,
14226138,450,39581009,,,
14226139,975,39581984,,,
14226140,450,39582434,,,
14226141,825,39583259,,,
14226142,675,39583934,,,
14226143,450,39584384,,,
14226144,825,39585209,,,
14226145,600,39585809,,,
14226146,825,39586634,,,
14226147,600,39587234,,,
14226148,525,39587759,,,
14226149,825,39588584,,,
14226150,450,39589034,,,
14226151,975,39590009,,,
14226152,600,39590609,,,
14226153,525,39591134,,,
14226154,675,39591809,,,
14226155,600,39592409,,,
14226156,975,39593384,,,
14226157,450,39593834,,,
14226158,675,39594509,,,
14226159,675,39595184,,,
14226160,525,39595709,,,
14226161,900,39596609,,,
14226162,600,39597209,,,
14226163,675,39597884,,,
14226164,675,39598559,,,
14226165,450,39599009,,,
14226166,975,39599984,,,
14226167,450,39600434,,,
14226168,825,39601259,,,
14226169,675,39601934,,,
14226170,450,39602384,,,
14226171,825,39603209,,,
14226172,600,39603809,,,
14226173,825,39604634,,,
14226174,600,39605234,,,
14226175,525,39605759,,,
14226176,825,39606584,,,
14226177,450,39607034,,,
14226178,975,39608009,,,
14226179,600,39608609,,,
14226180,525,39609134,,,
14226181,675,39609809,,,
14226182,600,39610409,,,
14226183,975,39611384,,,
14226184,450,39611834,,,
14226185,675,39612509,,,
14226186,675,39613184,,,
14226187,525,39613709,,,
14226188,900,39614609,,,
14226189,600,39615209,,,
14226190,675,39615884,,,
14226191,675,39616559,,,
14226192,450,39617009,,,
14226193,975,39617984,,,
14226194,450,39618434,,,
14226195,825,39619259,,,
14226196,675,39619934,,,
14226197,450,39620384,,,
14226198,825,39621209,,,
14226199,600,39621809,,,
14226200,825,39622634,,,
14226201,600,39623234,,,
14226202,525,39623759,,,
14226203,825,39624584,,,
14226204,450,39625034,,,
14226205,975,39626009,,,
14226206,600,39626609,,,
14226207,525,39627134,,,
14226208,675,39627809,,,
14226209,600,39628409,,,
14226210,975,39629384,,,
14226211,450,39629834,,,
14226212,675,39630509,,,
14226213,675,39631184,,,
14226214,525,39631709,,,
14226215,900,39632609,,,
14226216,600,39633209,,,
14226217,675,39633884,,,
14226218,675,39634559,,,
14226219,450,39635009,,,
14226220,975,39635984,,,
14226221,450,39636434,,,
14226222,825,39637259,,,
14226223,675,39637934,,,
14226224,450,39638384,,,
14226225,825,39639209,,,
14226226,600,39639809,,,
14226227,825,39640634,,,
14226228,600,39641234,,,
14226229,525,39641759,,,
14226230,825,39642584,,,
14226231,450,39643034,,,
14226232,975,39644009,,,
14226233,600,39644609,,,
14226234,525,39645134,,,
14226235,675,39645809,,,
14226236,600,39646409,,,
14226237,975,39647384,,,
14226238,450,39647834,,,
14226239,675,39648509,,,
14226240,675,39649184,,,
14226241,525,39649709,,,
14226242,900,39650609,,,
14226243,600,39651209,,,
14226244,675,39651884,,,
14226245,675,39652559,,,
14226246,450,39653009,,,
14226247,975,39653984,,,
14226248,450,39654434,,,
14226249,825,39655259,,,
14226250,675,39655934,,,
14226251,450,39656384,,,
14226252,825,39657209,,,
14226253,600,39657809,,,
14226254,825,39658634,,,
14226255,600,39659234,,,
14226256,525,39659759,,,
14226257,825,39660584,,,
14226258,450,39661034,,,
14226259,975,39662009,,,
14226260,600,39662609,,,
14226261,525,39663134,,,
14226262,675,39663809,,,
14226263,600,39664409,,,
14226264,975,39665384,,,
14226265,450,39665834,,,
14226266,675,39666509,,,
14226267,675,39667184,,,
14226268,525,39667709,,,
14226269,900,39668609,,,
14226270,600,39669209,,,
14226271,675,39669884,,,
14226272,675,39670559,,,
14226273,450,39671009,,,
14226274,975,39671984,,,
14226275,450,39672434,,,
14226276,825,39673259,,,
14226277,675,39673934,,,
14226278,450,39674384,,,
14226279,825,39675209,,,
14226280,600,39675809,,,
14226281,825,39676634,,,
14226282,600,39677234,,,
14226283,525,39677759,,,
14226284,825,39678584,,,
14226285,450,39679034,,,
14226286,975,39680009,,,
14226287,600,39680609,,,
14226288,525,39681134,,,
14226289,675,39681809,,,
14226290,600,39682409,,,
14226291,975,39683384,,,
14226292,450,39683834,,,
14226293,675,39684509,,,
14226294,675,39685184,,,
14226295,525,39685709,,,
14226296,900,39686609,,,
14226297,600,39687209,,,
14226298,675,39687884,,,
14226299,675,39688559,,,
14226300,450,39689009,,,
14226301,975,39689984,,,
14226302,450,39690434,,,
14226303,825,39691259,,,
14226304,675,39691934,,,
14226305,450,39692384,,,
14226306,825,39693209,,,
14226307,600,39693809,,,
14226308,825,39694634,,,
14226309,600,39695234,,,
14226310,525,39695759,,,
14226311,825,39696584,,,
14226312,450,39697034,,,
14226313,975,39698009,,,
14226314,600,39698609,,,
14226315,525,39699134,,,
14226316,675,39699809,,,
14226317,600,39700409,,,
14226318,975,39701384,,,
14226319,450,39701834,,,
14226320,675,39702509,,,
14226321,675,39703184,,,
14226322,525,39703709,,,
14226323,900,39704609,,,
14226324,600,39705209,,,
14226325,675,39705884,,,
14226326,675,39706559,,,
14226327,450,39707009,,,
14226328,975,39707984,,,
14226329,450,39708434,,,
14226330,825,39709259,,,
14226331,675,39709934,,,
14226332,450,39710384,,,
14226333,825,39711209,,,
14226334,600,39711809,,,
14226335,825,39712634,,,
14226336,600,39713234,,,
14226337,525,39713759,,,
14226338,825,39714584,,,
14226339,450,39715034,,,
14226340,975,39716009,,,
14226341,600,39716609,,,
14226342,525,39717134,,,
14226343,675,39717809,,,
14226344,600,39718409,,,
14226345,975,39719384,,,
14226346,450,39719834,,,
14226347,675,39720509,,,
14226348,675,39721184,,,
14226349,525,39721709,,,
14226350,900,39722609,,,
14226351,600,39723209,,,
14226352,675,39723884,,,
14226353,675,39724559,,,
14226354,450,39725009,,,
14226355,975,39725984,,,
14226356,450,39726434,,,
14226357,825,39727259,,,
14226358,675,39727934,,,
14226359,450,39728384,,,
14226360,825,39729209,,,
14226361,600,39729809,,,
14226362,825,39730634,,,
14226363,600,39731234,,,
14226364,525,39731759,,,
14226365,825,39732584,,,
14226366,450,39733034,,,
14226367,975,39734009,,,
14226368,600,39734609,,,
14226369,525,39735134,,,
14226370,675,39735809,,,
14226371,600,39736409,,,
14226372,975,39737384,,,
14226373,450,39737834,,,
14226374,675,39738509,,,
14226375,675,39739184,,,
14226376,525,39739709,,,
14226377,900,39740609,,,
14226378,600,39741209,,,
14226379,675,39741884,,,
14226380,675,39742559,,,
14226381,450,39743009,,,
14226382,975,39743984,,,
14226383,450,39744434,,,
14226384,825,39745259,,,
14226385,675,39745934,,,
14226386,450,39746384,,,
14226387,825,39747209,,,
14226388,600,39747809,,,
14226389,825,39748634,,,
14226390,600,39749234,,,
14226391,525,39749759,,,
14226392,825,39750584,,,
14226393,450,39751034,,,
14226394,975,39752009,,,
14226395,600,39752609,,,
14226396,525,39753134,,,
14226397,675,39753809,,,
14226398,600,39754409,,,
14226399,975,39755384,,,
14226400,450,39755834,,,
14226401,675,39756509,,,
14226402,675,39757184,,,
14226403,525,39757709,,,
14226404,900,39758609,,,
14226405,600,39759209,,,
14226406,675,39759884,,,
14226407,675,39760559,,,
14226408,450,39761009,,,
14226409,975,39761984,,,
14226410,450,39762434,,,
14226411,825,39763259,,,
14226412,675,39763934,,,
14226413,450,39764384,,,
14226414,825,39765209,,,
14226415,600,39765809,,,
14226416,825,39766634,,,
14226417,600,39767234,,,
14226418,525,39767759,,,
14226419,825,39768584,,,
14226420,450,39769034,,,
14226421,975,39770009,,,
14226422,600,39770609,,,
14226423,525,39771134,,,
14226424,675,39771809,,,
14226425,600,39772409,,,
14226426,975,39773384,,,
14226427,450,39773834,,,
14226428,675,39774509,,,
14226429,675,39775184,,,
14226430,525,39775709,,,
14226431,900,39776609,,,
14226432,600,39777209,,,
14226433,675,39777884,,,
14226434,675,39778559,,,
14226435,450,39779009,,,
14226436,975,39779984,,,
14226437,450,39780434,,,
14226438,825,39781259,,,
14226439,675,39781934,,,
14226440,450,39782384,,,
14226441,825,39783209,,,
14226442,600,39783809,,,
14226443,825,39784634,,,
14226444,600,39785234,,,
14226445,525,39785759,,,
14226446,825,39786584,,,
14226447,450,39787034,,,
14226448,975,39788009,,,
14226449,600,39788609,,,
14226450,525,39789134,,,
14226451,675,39789809,,,
14226452,600,39790409,,,
14226453,975,39791384,,,
14226454,450,39791834,,,
14226455,675,39792509,,,
14226456,675,39793184,,,
14226457,525,39793709,,,
14226458,900,39794609,,,
14226459,600,39795209,,,
14226460,675,39795884,,,
14226461,675,39796559,,,
14226462,450,39797009,,,
14226463,975,39797984,,,
14226464,450,39798434,,,
14226465,825,39799259,,,
14226466,675,39799934,,,
14226467,450,39800384,,,
14226468,825,39801209,,,
14226469,600,39801809,,,
14226470,825,39802634,,,
14226471,600,39803234,,,
14226472,525,39803759,,,
14226473,825,39804584,,,
14226474,450,39805034,,,
14226475,975,39806009,,,
14226476,600,39806609,,,
14226477,525,39807134,,,
14226478,675,39807809,,,
14226479,600,39808409,,,
14226480,975,39809384,,,
14226481,450,39809834,,,
14226482,675,39810509,,,
14226483,675,39811184,,,
14226484,525,39811709,,,
14226485,900,39812609,,,
14226486,600,39813209,,,
14226487,675,39813884,,,
14226488,675,39814559,,,
14226489,450,39815009,,,
14226490,975,39815984,,,
14226491,450,39816434,,,
14226492,825,39817259,,,
14226493,675,39817934,,,
14226494,450,39818384,,,
14226495,825,39819209,,,
14226496,600,39819809,,,
14226497,825,39820634,,,
14226498,600,39821234,,,
14226499,525,39821759,,,
14226500,825,39822584,,,
14226501,450,39823034,,,
14226502,975,39824009,,,
14226503,600,39824609,,,
14226504,525,39825134,,,
14226505,675,39825809,,,
14226506,600,39826409,,,
14226507,975,39827384,,,
14226508,450,39827834,,,
14226509,675,39828509,,,
14226510,675,39829184,,,
14226511,525,39829709,,,
14226512,900,39830609,,,
14226513,600,39831209,,,
14226514,675,39831884,,,
14226515,675,39832559,,,
14226516,450,39833009,,,
14226517,975,39833984,,,
14226518,450,39834434,,,
14226519,825,39835259,,,
14226520,675,39835934,,,
14226521,450,39836384,,,
14226522,825,39837209,,,
14226523,600,39837809,,,
14226524,825,39838634,,,
14226525,600,39839234,,,
14226526,525,39839759,,,
14226527,825,39840584,,,
14226528,450,39841034,,,
14226529,975,39842009,,,
14226530,600,39842609,,,
14226531,525,39843134,,,
14226532,675,39843809,,,
14226533,600,39844409,,,
14226534,975,39845384,,,
14226535,450,39845834,,,
14226536,675,39846509,,,
14226537,675,39847184,,,
14226538,525,39847709,,,
14226539,900,39848609,,,
14226540,600,39849209,,,
14226541,675,39849884,,,
14226542,675,39850559,,,
14226543,450,39851009,,,
14226544,975,39851984,,,
14226545,450,39852434,,,
14226546,825,39853259,,,
14226547,675,39853934,,,
14226548,450,39854384,,,
14226549,825,39855209,,,
14226550,600,39855809,,,
14226551,825,39856634,,,
14226552,600,39857234,,,
14226553,525,39857759,,,
14226554,825,39858584,,,
14226555,450,39859034,,,
14226556,975,39860009,,,
14226557,600,39860609,,,
14226558,525,39861134,,,
14226559,675,39861809,,,
14226560,600,39862409,,,
14226561,975,39863384,,,
14226562,450,39863834,,,
14226563,675,39864509,,,
14226564,675,39865184,,,
14226565,525,39865709,,,
14226566,900,39866609,,,
14226567,600,39867209,,,
14226568,675,39867884,,,
14226569,675,39868559,,,
14226570,450,39869009,,,
14226571,975,39869984,,,
14226572,450,39870434,,,
14226573,825,39871259,,,
14226574,675,39871934,,,
14226575,450,39872384,,,
14226576,825,39873209,,,
14226577,600,39873809,,,
14226578,825,39874634,,,
14226579,600,39875234,,,
14226580,525,39875759,,,
14226581,825,39876584,,,
14226582,450,39877034,,,
14226583,975,39878009,,,
14226584,600,39878609,,,
14226585,525,39879134,,,
14226586,675,39879809,,,
14226587,600,39880409,,,
14226588,975,39881384,,,
14226589,450,39881834,,,
14226590,675,39882509,,,
14226591,675,39883184,,,
14226592,525,39883709,,,
14226593,900,39884609,,,
14226594,600,39885209,,,
14226595,675,39885884,,,
14226596,675,39886559,,,
14226597,450,39887009,,,
14226598,975,39887984,,,
14226599,450,39888434,,,
14226600,825,39889259,,,
14226601,675,39889934,,,
14226602,450,39890384,,,
14226603,825,39891209,,,
14226604,600,39891809,,,
14226605,825,39892634,,,
14226606,600,39893234,,,
14226607,525,39893759,,,
14226608,825,39894584,,,
14226609,450,39895034,,,
14226610,975,39896009,,,
14226611,600,39896609,,,
14226612,525,39897134,,,
14226613,675,39897809,,,
14226614,600,39898409,,,
14226615,975,39899384,,,
14226616,450,39899834,,,
14226617,675,39900509,,,
14226618,675,39901184,,,
14226619,525,39901709,,,
14226620,900,39902609,,,
14226621,600,39903209,,,
14226622,675,39903884,,,
14226623,675,39904559,,,
14226624,450,39905009,,,
14226625,975,39905984,,,
14226626,450,39906434,,,
14226627,825,39907259,,,
14226628,675,39907934,,,
14226629,450,39908384,,,
14226630,825,39909209,,,
14226631,600,39909809,,,
14226632,825,39910634,,,
14226633,600,39911234,,,
14226634,525,39911759,,,
14226635,825,39912584,,,
14226636,450,39913034,,,
14226637,975,39914009,,,
14226638,600,39914609,,,
14226639,525,39915134,,,
14226640,675,39915809,,,
14226641,600,39916409,,,
14226642,975,39917384,,,
14226643,450,39917834,,,
14226644,675,39918509,,,
14226645,675,39919184,,,
14226646,525,39919709,,,
14226647,900,39920609,,,
14226648,600,39921209,,,
14226649,675,39921884,,,
14226650,675,39922559,,,
14226651,450,39923009,,,
14226652,975,39923984,,,
14226653,450,39924434,,,
14226654,825,39925259,,,
14226655,675,39925934,,,
14226656,450,39926384,,,
14226657,825,39927209,,,
14226658,600,39927809,,,
14226659,825,39928634,,,
14226660,600,39929234,,,
14226661,525,39929759,,,
14226662,825,39930584,,,
14226663,450,39931034,,,
14226664,975,39932009,,,
14226665,600,39932609,,,
14226666,525,39933134,,,
14226667,675,39933809,,,
14226668,600,39934409,,,
14226669,975,39935384,,,
14226670,450,39935834,,,
14226671,675,39936509,,,
14226672,675,39937184,,,
14226673,525,39937709,,,
14226674,900,39938609,,,
14226675,600,39939209,,,
14226676,675,39939884,,,
14226677,675,39940559,,,
14226678,450,39941009,,,
14226679,975,39941984,,,
14226680,450,39942434,,,
14226681,825,39943259,,,
14226682,675,39943934,,,
14226683,450,39944384,,,
14226684,825,39945209,,,
14226685,600,39945809,,,
14226686,825,39946634,,,
14226687,600,39947234,,,
14226688,525,39947759,,,
14226689,825,39948584,,,
14226690,450,39949034,,,
14226691,975,39950009,,,
